transition,count,common_words
ic bo,1,characteristic both
wn ta,1,own tastes
ad wo,1,abroad would
ms hi,1,poems his
ck wr,1,ryswick written
ue ha,1,montague had
dy pr,1,already procured
im gr,1,him great
gh au,1,high authority
nd vo,1,second volume
by va,1,by various
us ox,1,various oxford
rd sc,1,oxford scholars
ly ph,1,scholarly physicians
od ph,1,period philips
id sh,1,splendid shilling
se ho,1,whose horatian
ag sm,1,rag smith
he od,1,the ode
dr po,1,dr pocock
ag wa,1,rag was
ne ac,1,fine accomplishments
ul hu,1,graceful humour
ke ot,1,like other
od by,1,stood by
dy mo,1,tragedy modelled
no po,1,no political
cs wi,1,critics without
ax bu,1,halifax but
om ke,1,from keeping
ar ad,1,year addison
fe be,1,life became
te sm,1,state smith
nd ig,1,and ignoring
ly du,1,entirely due
lf mu,1,himself murmured
ge ad,1,age addison's
re ei,1,are eight
he py,1,the pygm
gm ge,1,pygm gerano
ch ve,1,rich vein
ry sw,1,century swift
ms bu,1,forms but
ns la,1,addison's latin
nd gu,1,and gulliver's
rs tr,1,gulliver's travels
ry su,1,literary success
at ep,1,that epoch
ld ga,1,could gain
ge ar,1,language armed
xs re,1,halifax's recommendatory
ls tr,1,travels travelling
an am,1,an amount
of gu,1,of guide
ck ra,1,roderick random
of ed,1,of education
ry yo,1,every young
fe fr,1,life french
st sc,1,best school
rn na,1,northern nations
le tr,1,fashionable training
dr co,1,dr conybeare
el it,1,travel it
od de,1,good deal
ts ef,1,its effects
be fe,1,be feared
om tr,1,from travelling
ds tu,1,lord's tutor
oo yo,1,too young
oo ha,1,too hasty
ny gr,1,any great
od fr,1,good from
ef ef,1,chief effect
gn ma,1,foreign manners
ho af,1,who after
ge sp,1,cambridge spent
nd os,1,and ostentatiously
ti ga,1,anti gallican
gn tr,1,foreign travel
nd gl,1,and glowing
ul pi,1,faithful picture
en oe,1,then o'er
ew eu,1,flew europe
hy gi,1,thy gifts
ou on,1,thou only
ne ob,1,seine obsequious
ns po,1,runs pours
or ty,1,or tyber
an ro,1,roman rolls
ls va,1,rolls vain
py co,1,happy convents
re sl,1,where slumber
ng sl,1,dancing slaves
ef he,1,chief her
ds ri,1,cupids ride
th eu,1,smooth eunuch
in le,1,swain led
ed eu,1,sauntered europe
pe ro,1,europe round
an gr,1,christian ground
aw ev,1,saw every
rd ev,1,heard every
ce eq,1,palace equally
th gl,1,with glory
ll lu,1,dull lumber
ll cl,1,all classic
st tu,1,last turned
ho of,1,echo of
nt ki,1,different kind
ft en,1,left england
ty ei,1,twenty eighth
rn ab,1,sojourn abroad
nt ne,1,spent nearly
hs in,1,months in
co ge,1,monaco genoa
oa pa,1,genoa pavia
ia mi,1,pavia milan
ce fe,1,venice ferrara
ra ra,1,ferrara ravenna
na ri,1,ravenna rimini
ni ma,1,rimini marino
ro fa,1,pesaro fano
na lo,1,ancona loreto
ri wh,1,capri whence
na le,1,siena leghorn
rn pi,1,leghorn pisa
sa lu,1,pisa lucca
ca fl,1,lucca florence
na mo,1,bologna modena
ce cr,1,twice crossed
rn pa,1,northern part
la in,1,peninsula in
va pr,1,geneva proceeding
rg be,1,fribourg berne
re zu,1,soleure zurich
st ga,1,st gall
ck ha,1,insbruck hall
ef st,1,brief stay
ce ho,1,face homewards
me ye,1,same year
ar du,1,year during
ey he,1,journey he
ax wh,1,halifax which
ll tr,1,well trodden
rs li,1,travellers like
ke ar,1,like arthur
ur yo,1,arthur young
aw ar,1,saw are
ds wo,1,afterwards worked
iv so,1,xiv so
my of,1,enemy of
ss mi,1,boundless military
ad fa,1,had fallen
ry im,1,very imperfect
ue da,1,montague dated
no bo,1,no book
on da,1,devotion dacier
as bi,1,has bin
od ch,1,good christian
yd wi,1,comply'd with
pr ex,1,pr existence
om tw,1,from two
wo ve,1,two verses
ay hu,1,nay humour
ot am,1,got among
ve hu,1,have hurried
gs st,1,king's statue
ce ve,1,place vendome
ds ex,1,afterwards expressed
ke fi,1,make finer
yo de,1,yo descriptions
so si,1,so singular
au to,1,fontainebleau to
ne va,1,fine variety
lp an,1,help and
te na,1,regulate nature
ye ve,1,eye very
se ru,1,these rude
ud as,1,wou'd as
gh wo,1,through woods
ws as,1,meadows as
st xt,1,most xtian
ie as,1,lie astonished
ht sk,1,slight sketch
be ph,1,abbe philippeaux
ux on,1,philippeaux one
ny go,1,many gossipping
om sp,1,whom spence
ld ri,1,would rise
ie ab,1,lie abed
ul so,1,thoughtful sometimes
ve mi,1,five minutes
rs ge,1,masters generally
im ke,1,him kept
pt ve,1,kept very
ny be,1,company beside
no am,1,no amour
wn it,1,known it
it if,1,it if
io an,1,horatio and
gs si,1,writings sir
am al,1,am always
my as,1,enemy as
ny sa,1,any satisfaction
on ei,1,on either
al yo,1,mutual you
al op,1,real opinion
ce ot,1,since otherwise
be yo,1,subscribe yourself
do at,1,do at
ry et,1,very etc
ol bl,1,l'espagnol blois
br th,1,br the
ed ow,1,experienced owing
ge fi,1,language finding
st ab,1,last able
us ab,1,solicitous about
en ev,1,been even
ly sp,1,usually splenetic
an ge,1,roman genius
so em,1,so eminent
so el,1,so elated
lt no,1,felt no
wr of,1,pow'r of
ty ev,1,poverty ev'ry
gs la,1,sings laughs
ut us,1,but use
ce dr,1,scarce draw
aw fr,1,draw from
ct mi,1,perfect mistresses
ys ga,1,always gay
ff wo,1,off worst
pe wi,1,europe with
oa in,1,genoa in
on ed,1,companion edward
rd wo,1,edward wortley
nd av,1,and avidien
ep by,1,step by
ax ma,1,halifax may
es ut,1,gives utterance
lf am,1,himself among
te au,1,favourite authors
ic fi,1,poetic fields
me ar,1,me around
ft he,1,oft her
rp ha,1,harp has
et gr,1,thicket grows
rs fl,1,numbers flows
se ve,1,these verses
co he,1,monaco he
rs lu,1,remembers lucan's
ts sa,1,its safety
te ci,1,monte circeo
eo he,1,circeo he
ss vo,1,neas's voyage
an ne,1,can never
om ra,1,from ravenna
na to,1,ravenna to
no he,1,velino he
of ef,1,of effect
ws it,1,shows it
lf ch,1,self characteristically
sa ne,1,certosa near
aw sa,1,saw says
ng cr,1,interesting criticism
sm ho,1,criticism however
mo at,1,duomo at
le mu,1,people much
as wo,1,as would
ve fi,1,have finished
id ou,1,laid out
le pi,1,little pillars
at ru,1,that run
un tw,1,run twisting
op to,1,top to
nt cu,1,pavement curiously
ue st,1,true style
gh me,1,high merit
ua wo,1,joshua would
rn it,1,northern italy
to vo,1,into vogue
ny at,1,any attempt
ur cr,1,our crossing
ey fr,1,journey from
we pa,1,we passed
ks ri,1,rocks rising
ne ab,1,one above
ep gu,1,deep gutters
rn in,1,worn in
nd sn,1,and snow
ow wa,1,snow water
ir bo,1,their bottoms
ny ri,1,many rivers
ix da,1,six days'
ak mo,1,bleak mountain
ds ba,1,afterwards basking
rm va,1,warm valley
in bl,1,in blossom
dy sw,1,already swarming
ur ro,1,our road
gh gr,1,through groves
ts am,1,apartments among
at lo,1,that look
ok li,1,look like
ys sh,1,always shaded
ir ve,1,their verdure
ls we,1,travels were
th ob,1,with objects
or ta,1,for taking
va in,1,geneva in
my un,1,army under
ii di,1,iii died
ax on,1,halifax on
vy co,1,privy council
il by,1,council by
on ce,1,pension ceased
na ye,1,vienna yet
ls sh,1,travels shows
to ek,1,to eke
ly ir,1,naturally irksome
am on,1,rotterdam on
dy do,1,already done
ur ex,1,favour exercised
ho ex,1,who expressed
ms as,1,terms as
ow mo,1,know more
ht sa,1,ought says
ou wh,1,you what
my me,1,my meaning
im si,1,him sixpence
ry du,1,necessary during
ne or,1,one or
wo ad,1,two advantageous
be ve,1,be very
ry am,1,very ambitious
oy fr,1,employ from
wn of,1,own offer
ne yo,1,one your
om mr,1,from mr
et do,1,set down
it et,1,it etc
tc al,1,etc all
ge ho,1,judge how
im pl,1,him plainly
el on,1,sequel on
ad es,1,had escaped
ee pr,1,three precious
ic me,1,public mean
ss pl,1,nevertheless plain
pt it,1,accept it
so he,1,so he
ty tw,1,felicity two
wo co,1,two courses
en op,1,been open
ut fi,1,about finding
ok he,1,took he
ur he,1,favour he
am he,1,amsterdam he
bb th,1,ebb the
ef po,1,chief political
ot mu,1,not much
et ye,1,street yet
ne po,1,one position
ur af,1,honour after
as ow,1,was owing
rt bu,1,art but
re am,1,are among
ef re,1,chief requirements
gs by,1,songs by
ma bu,1,drama but
th wr,1,with writers
on ke,1,invention kept
pt do,1,kept down
ys ot,1,plays otway
ul dr,1,successful dramatist
me di,1,time died
ss ab,1,less ability
as il,1,was ill
rd ni,1,third night
as ol,1,as oldham
am sa,1,oldham says
et no,1,yet no
hy to,1,monarchy to
nt sa,1,brilliant satire
nt da,1,misspent days
ft bu,1,left but
ue ti,1,due time
me fe,1,time fell
on ti,1,on tick
ht bl,1,might bless
gn ho,1,reign however
le ru,1,intolerable rule
st gl,1,first glad
le na,1,rule naturally
re ni,1,were nicknamed
ir op,1,their opponents
gh tr,1,high treason
sy as,1,easy as
ge be,1,stage being
ol se,1,control seemed
ef dr,1,chief dramatists
ay dr,1,otway dryden
lt sh,1,result shadwell
ke ol,1,like old
ld ru,1,old rump
mp pu,1,rump pulpits
um bu,1,drum but
ul li,1,powerful literary
de po,1,wide popularity
el wr,1,achitophel written
ii po,1,ii points
es go,1,services go
go al,1,go almost
hs pa,1,months' payment
ii ca,1,ii cared
oo du,1,too dull
et la,1,poet laureate's
ff fr,1,off from
tt of,1,butt of
rs ag,1,affairs again
rd ce,1,word ceased
ii de,1,iii derived
rt it,1,support it
hy si,1,worthy sir
ms co,1,william's contempt
ys co,1,always coldly
th sm,1,with small
gn ge,1,reign generally
ke ha,1,like halifax's
xs ep,1,halifax's epistle
al fl,1,hyperbolical flattery
om ja,1,from jacobite
de le,1,tide leaning
gs eq,1,whigs equally
no ef,1,no effort
ir cr,1,their credit
ol wh,1,school which
lf ar,1,half aristocratic
te op,1,polite opinion
gh ne,1,though never
ey es,1,they establish
ek up,1,week upon
st ra,1,highest rank
as el,1,was elected
em mu,1,them must
at em,1,somewhat embarrassing
ub as,1,club assembled
ho ga,1,who gave
me bo,1,name both
on pi,1,mutton pies
nt ea,1,entertainment each
ne gl,1,wine glasses
ub ad,1,club addison
ty ga,1,haughty gallia's
ad oe,1,spread o'er
ve ch,1,native charms
ms di,1,charms divinely
es gl,1,blushes glowed
ed ci,1,glowed circumstances
re je,1,were jealous
hs as,1,marlborough's ascendency
ne me,1,throne menaced
iv wa,1,xiv was
st vi,1,most vigorously
ly id,1,vigorously identified
so gl,1,so glorious
im go,1,blenheim godolphin
gh oc,1,marlborough occupied
bt al,1,doubt also
so by,1,also by
ax as,1,halifax as
be kn,1,be known
ax ha,1,halifax has
im ei,1,him either
te gr,1,private grounds
ds sw,1,grounds swift
ft de,1,swift describes
ty je,1,fifty jews
sy th,1,easy though
so sa,1,also satirises
fo su,1,bufo such
om ot,1,from other
oo st,1,too strictly
ax al,1,halifax always
ys pr,1,always proved
en go,1,when godolphin
to ce,1,to celebrate
te bl,1,celebrate blenheim
gh ac,1,though acquainted
sk hi,1,ask him
ir ag,1,their age
ny ge,1,any gentleman
ht na,1,might name
sk sh,1,task should
ax me,1,halifax mentioned
ds lo,1,afterwards lord
rd ca,1,lord carleton
pe is,1,pope is
rs ov,1,stairs over
op he,1,shop he
sm so,1,criticism so
bt ju,1,doubt just
gn sh,1,campaign shows
ws ne,1,shows neither
an od,1,an ode
um or,1,ministrum or
ne ep,1,fine epistle
rd af,1,oxford after
ly mi,1,scarcely misrepresented
in br,1,fain britannia's
ul ve,1,faithful verse
rs ca,1,numbers can
an oe,1,can o'er
il ma,1,prevail may
ay te,1,may tell
ak ci,1,weak cities
es mu,1,countries must
ak go,1,speak gods
ir oo,1,their oozy
zy be,1,oozy beds
se fi,1,arise fiction
us ra,1,spurious rays
ro ca,1,hero cast
ze ma,1,blaze marlbro's
os ex,1,marlbro's exploits
ht ra,1,light raised
em tr,1,them truest
gn he,1,design here
ry ve,1,complimentary verses
ct de,1,tact declares
ro is,1,hero is
oo ne,1,too near
gn fo,1,campaign for
st sl,1,vast slaughter
ph ri,1,paragraph rivers
of sl,1,of slain
an il,1,an iliad
ad ri,1,iliad rising
iv ar,1,xiv are
ts ra,1,conquests ran
py br,1,happy britain
so ne,1,so near
es ey,1,prince's eye
ye th,1,eye thy
hy fa,1,thy favourites
up by,1,up by
rm ba,1,firm basis
ey ri,1,they rise
ly ti,1,holy ties
ed sm,1,distinguished smiles
us al,1,dexterous allusions
nd oc,1,and occasional
im ag,1,him again
er tu,1,other turn
rn de,1,turn demand
et ea,1,meet each
ze wi,1,blaze with
th bl,1,with blaze
ze po,1,blaze polished
il sk,1,council skilled
ge dw,1,courage dwells
ls no,1,dwells not
od lo,1,blood lodged
ul wi,1,soul with
ue ov,1,virtue overruled
ls li,1,souls like
ip jo,1,friendship joined
en da,1,heaven dares
an ki,1,human kind
ge de,1,passage describing
hs co,1,marlborough's conduct
em tw,1,poem 'twas
hs mi,1,marlborough's mighty
ul wa,1,soul was
ul sc,1,dreadful scenes
ng sq,1,fainting squadrons
ul ba,1,doubtful battle
el by,1,angel by
th ri,1,with rising
ty la,1,guilty land
te oe,1,late o'er
ia pa,1,britannia past
us bl,1,furious blast
rm jo,1,storm johnson
gh te,1,marlborough 'teaches
el di,1,angel 'directs
rm ma,1,storm marlborough
el is,1,angel is
el ri,1,angel rides
lm in,1,'calm in
gh ar,1,marlborough are
le gi,1,simile gives
me im,1,same images
at eq,1,that equal
be la,1,be laid
id on,1,laid on
le id,1,possible idea
el as,1,angel as
ne pu,1,divine purpose
ct he,1,effect he
th tr,1,with true
im ea,1,him early
rd go,1,lord godolphin
aw to,1,law to
ax to,1,halifax to
ux ki,1,clarencieux king
le il,1,remarkable illustration
re ov,1,literature over
od ad,1,period addison
gn po,1,foreign policy
ax wa,1,halifax was
ot id,1,not idle
ic mu,1,operatic music
en sl,1,been slow
ii bu,1,ii but
ut mo,1,but more
ve dr,1,native drama
ma wh,1,drama what
ar wa,1,hear was
ed tu,1,marked tune
ne su,1,tune sung
ge ti,1,stage till
ar dr,1,regular drama
ma in,1,drama interspersed
th ai,1,with airs
il it,1,prevail italian
oe th,1,arsinoe the
ra co,1,opera constructed
on av,1,on avowedly
sh bu,1,english but
ad tr,1,had travelled
oe gr,1,arsinoe greatly
ra by,1,opera by
ni po,1,bononcini portions
ef ca,1,chief care
sh ve,1,english verse
ht go,1,might go
go to,1,go to
la ba,1,camilla 'barbara
ra si,1,'barbara si
si ti,1,si t'intendo
do et,1,t'intendo etc
tc ba,1,etc 'barbarous
an ye,1,woman yes
ur me,1,your meaning
sh la,1,english lamentation
il ar,1,'frail are
es et,1,hopes etc
on dy,1,nation dying
to no,1,to notes
wn ou,1,drawn out
an it,1,an italian
or rh,1,for rhyme's
ke tr,1,sake translated
ty tu,1,pity turned
an fe,1,italian fell
rd ra,1,word 'rage'
al we,1,original were
ss pi,1,express pity
ul gr,1,beautiful graces
sh pa,1,english particles
se ra,1,these radical
ra ar,1,opera arsinoe
oe me,1,arsinoe met
ld gi,1,should give
at na,1,that nation
id do,1,laid down
ot no,1,not nonsense
ra of,1,opera of
il bu,1,april but
ee re,1,three representations
ay ra,1,betray rather
lf lo,1,self love
ic ro,1,critic rosamond
oe wa,1,arsinoe was
oe as,1,arsinoe as
ra cl,1,opera clayton
dy no,1,comedy nor
ma it,1,melodrama it
wl wi,1,bowl with
sy ju,1,drowsy juices
ld eg,1,cold egyptian
gs di,1,drugs distilled
er ey,1,her eyes
se ev,1,because even
el to,1,angel to
ke ma,1,like manner
gh fa,1,marlborough family
ke ch,1,warlike character
rn ca,1,modern captain
re gl,1,future glories
hy gr,1,thy grief
hy ca,1,thy cares
ee wh,1,see what
hy bo,1,thy bower
ts ru,1,its ruins
ns gr,1,ruins grace
ns sw,1,columns swelling
in aw,1,in awful
mp ar,1,pomp arising
ul en,1,graceful enough
it sc,1,it scarcely
or mu,1,for music
us ki,1,serious kind
ii co,1,ii conveyed
so bl,1,so blest
ty sh,1,trusty shall
my ad,1,my adonis
ra wh,1,opera which
on up,1,disquisition upon
in hy,1,in hydaspes
ic ab,1,dramatic absurdities
ra as,1,opera as
ic it,1,music it
dr bu,1,dr burney
ic no,1,music nothing
in ri,1,in rinaldo
rd da,1,lord dartmouth
de lo,1,made lord
he lu,1,the lucrative
rl wh,1,earl who
us du,1,famous duke
ls ve,1,morals venal
ub of,1,club of
ad em,1,had eminent
de re,1,side regarded
rl we,1,earl we
ic du,1,public duty
or sp,1,spectator speaking
ho up,1,who upon
ed fe,1,unquestioned fee
ce gr,1,office gratifications
ss de,1,thankfulness despatch
ke sp,1,like specious
an ov,1,an overgrown
wn es,1,overgrown estate
ee me,1,see men
ho gr,1,who grow
ow up,1,grow up
ds pe,1,friends perhaps
ps co,1,perhaps considered
ir fa,1,their favour
be tw,1,be two
wo gu,1,two guineas
se ei,1,lose eighty
ok wi,1,took with
wn se,1,own secretary
ry eu,1,secretary eustace
ve fe,1,have felt
rm af,1,warm affection
ds gu,1,friend's guidance
ch le,1,which led
et ag,1,pamphlet against
ea sc,1,sea scheme
le su,1,considerable sums
an ti,1,kinsman tindal
ll ch,1,budgell charge
pt hi,1,except his
th sw,1,with swift
ew du,1,new duties
el hu,1,colonel hunter
or ir,1,for ireland
me du,1,homme du
du mo,1,du monde
op ki,1,archbishop king
ho go,1,who goes
es ov,1,goes over
ng my,1,being my
my in,1,my intimate
my cr,1,my credit
im ri,1,him right
gs ad,1,things addison's
im oc,1,him occasionally
ts sw,1,visits swift
om ir,1,from ireland
ak be,1,speak best
rt if,1,short if
ll ra,1,will raise
ou ki,1,you king
an yo,1,can you
nk so,1,think so
so me,1,so meanly
be pl,1,be pleased
ne gr,1,one grain
la he,1,stella he
ys un,1,says under
ve if,1,believe if
be ch,1,be chosen
ip fo,1,friendship founded
nd mr,1,and mrs
am an,1,masham and
ax fo,1,halifax found
cs we,1,polemics were
it ce,1,it ceased
ow ea,1,now eager
la by,1,stella by
ad me,1,dead men
lf wr,1,himself wrote
up di,1,up did
la mr,1,stella mr
as bl,1,as black
ll go,1,will go
go of,1,go off
ff by,1,off by
ar se,1,bear seeing
gh we,1,though we
in ja,1,in january
ly aw,1,coldly awhile
ff we,1,off we
il ac,1,civil acquaintance
ce ta,1,acquaintance talk
lk wo,1,talk words
ot od,1,not odd
dd ma,1,odd many
ar en,1,similar entries
rd is,1,record is
is mr,1,is mr
et ad,1,met addison
al ph,1,pastoral philips
so ag,1,so agreeable
ll tw,1,till twelve
ho sp,1,who spoke
an ir,1,an irish
en wo,1,been worth
nn an,1,ann an
my mi,1,my mistress
my ph,1,my philosophy
ke aw,1,take away
ay my,1,away my
my ir,1,my irish
oo to,1,too to
dd th,1,add that
nk ev,1,sink every
is ci,1,his circumstances
lf af,1,himself after
ar ru,1,near rugby
se mo,1,purchase money
as ir,1,was irish
bt ma,1,doubt made
up fr,1,up from
an er,1,an error
gh ab,1,though about
te ti,1,complete till
um be,1,sum bequeathed
im ca,1,him came
ge ef,1,change effected
ow ti,1,now time
ry es,1,century essayists
lt fo,1,difficult for
sk ac,1,task accomplished
ek mo,1,week month
ow se,1,now sees
pt wa,1,attempt was
ct bu,1,contact but
ry er,1,very erroneous
ns if,1,publications if
ul jo,1,painful journey
ta of,1,gazzetta of
ud at,1,aloud at
at ce,1,at certain
in pl,1,certain places
le du,1,people during
le em,1,profitable employment
ue li,1,issue little
wn ne,1,own newspapers
nd es,1,and essex
it ra,1,it rained
ix or,1,six or
en mi,1,seven miles
ye in,1,countrye in
ie et,1,germanie etc
us br,1,mercurius britannicus
en jo,1,ben jonson
ws sa,1,news satirises
ow es,1,low estimation
om jo,1,from jonson's
ny it,1,many items
as sc,1,was scarcely
rm op,1,form opinion
om ab,1,from abroad
ad wh,1,abroad whereby
ss ga,1,doubtless gave
il ho,1,retail home
ol ex,1,control exercised
ew sp,1,new species
ic ti,1,generic title
me ap,1,name appeared
ce pa,1,ordinance passed
or ut,1,or uttering
ny bo,1,any book
ok sh,1,book sheet
or ei,1,or either
ar ti,1,appear till
nt fi,1,government finding
by mo,1,by monopolising
sh ne,1,publish news
ew pr,1,new project
rs di,1,intelligencers diurnals
rm wa,1,form was
rn ne,1,modern newspaper
fs le,1,sheriffs lent
rs et,1,preachers etc
tc af,1,etc after
ce fi,1,place first
he ox,1,the oxford
rd ga,1,oxford gazette
te pu,1,gazette published
ar mi,1,regular ministerial
nt ey,1,different eyes
ho he,1,who held
xt ap,1,next appearance
st mi,1,lowest minister
er er,1,ever erring
le ob,1,rule observed
ks up,1,attacks upon
xt pl,1,next plunged
ck et,1,pack etc
tc in,1,etc in
ct pa,1,act passed
ew it,1,renew it
ws bo,1,news book
ws no,1,news not
ys au,1,majesty's authority
ft al,1,left almost
wn up,1,grown up
up un,1,up under
aw wh,1,law which
es ab,1,themselves able
le ou,1,remarkable outburst
ed nu,1,increased numbers
en pu,1,been published
ce tw,1,appearance twice
st da,1,first daily
lf sh,1,half sheet
ow fo,1,now found
na on,1,arena on
el de,1,daniel defoe
oe of,1,defoe of
ce im,1,twice imprisoned
gs jo,1,writings john
hn tu,1,john tutchin
ho un,1,who understood
ss en,1,press engaged
us en,1,dexterous enough
ts ea,1,its early
nc an,1,quidnunc and
ir ta,1,their tastes
hn du,1,john dunton
ge ac,1,strange account
nd er,1,and errors
an ga,1,athenian gazette
ns pu,1,questions put
ll ki,1,all kinds
no qu,1,no question
oo su,1,too subtle
by as,1,by as
nt hu,1,quaint humours
sy fr,1,easy frankness
rn re,1,modern reader
or vo,1,tenor voice
ry lu,1,very lusty
ix fo,1,six foot
or fl,1,or flute
ur ev,1,honour everything
ct pu,1,direct public
lf ou,1,itself out
tu of,1,habitu of
bs no,1,clubs nothing
ro wa,1,hero was
ce ri,1,appearance richard
sh go,1,irish government
of eb,1,of ebullient
rt im,1,heart impulse
ys fa,1,always far
ft ox,1,left oxford
ot du,1,not dull
rd cu,1,lord cutts
ro ve,1,hero vehement
al hu,1,natural humour
gh un,1,though uncultivated
hy hi,1,sympathy his
im we,1,him well
ow em,1,now emancipated
el af,1,feel after
ew wa,1,view was
ge sw,1,age swift
ad ea,1,had early
ay oc,1,everyday occurrences
le am,1,style among
ff st,1,bickerstaff steele
us ri,1,fictitious rival
al tu,1,rival turned
ew jo,1,new journal
ac de,1,isaac describe
en pe,1,been perplexed
ds ag,1,minds against
no un,1,no unprofitable
ld ob,1,should observe
od to,1,method to
ht gr,1,might gratify
ur dr,1,our dress
ss ou,1,dress our
ur be,1,our behaviour
ac in,1,isaac informs
ex fo,1,sex for
or gi,1,editor gives
ic ne,1,domestic news
ws yo,1,news you
nt ja,1,saint james'
om my,1,from my
ef ha,1,chief haunts
us no,1,infamous notoriety
us ga,1,ruinous gambling
tu wi,1,habitu will's
in ru,1,in russell
en ke,1,garden kept
pt up,1,kept up
te me,1,favourite meeting
ux co,1,devereux court
le fi,1,tolerable fidelity
ls ei,1,will's either
nt dr,1,current dramas
om so,1,from some
me au,1,some author
st go,1,latest gossip
ur ad,1,colour advertisements
ft bl,1,left blank
nk in,1,blank in
pt af,1,manuscript after
ws le,1,news letters
ws ad,1,news adopted
ac as,1,isaac as
it na,1,spirit named
rs je,1,mrs jenny
as oc,1,was occasionally
ds ow,1,wizard's own
ef au,1,chief authority
id ag,1,quidquid agunt
ri es,1,nostri est
go li,1,farrago libelli
li it,1,libelli it
ue fu,1,true function
ts fe,1,essayists felt
ds us,1,words used
by pl,1,by pliny
mo ap,1,nemo apud
ud no,1,apud nos
os qu,1,nos qui
ui id,1,qui idem
em te,1,idem tentaverit
it eq,1,tentaverit equidem
em se,1,equidem sentio
io pe,1,sentio peculiarem
ui di,1,qui difficultatibus
us vi,1,difficultatibus victis
is ut,1,victis utilitatem
em ju,1,utilitatem juvandi
di pr,1,juvandi protulerunt
nt gr,1,protulerunt grati
ti pl,1,grati placendi
di re,1,placendi res
em da,1,novitatem dare
em ob,1,auctoritatem obsoletis
em fa,1,nitorem fastidiis
am du,1,gratiam dubiis
em om,1,fidem omnibus
ro na,1,vero naturam
am et,1,naturam et
et na,1,et natur
su om,1,su omnia
ia it,1,omnia itaque
um at,1,pulchrum atque
ck as,1,mock astrologer
ry us,1,very useful
ee ut,1,free utterance
ry my,1,carry my
ar sa,1,far says
me mu,1,time must
fe is,1,life is
at be,1,at best
mr bi,1,mr bickerstaff
ff ha,1,bickerstaff has
gh mo,1,high moral
by bi,1,by bickerstaff
ff if,1,bickerstaff if
by ot,1,by others
me am,1,name among
ds ou,1,stands out
ef sc,1,chief school
cy wa,1,indecency was
re id,1,were identified
nd hy,1,and hypocrisy
sy ev,1,hypocrisy even
et ve,1,yet ventured
an ra,1,clergyman raised
ed je,1,unexpected jeremy
ve pu,1,have published
rt vi,1,short view
ok di,1,book did
en dy,1,fallen dynasty
ar sk,1,clear sky
ky co,1,sky collier
il wh,1,evil which
oo sw,1,too sweeping
as fe,1,was felt
be ir,1,be irresistible
gh ea,1,vanbrugh each
gy fo,1,apology for
on bo,1,profession both
ad ob,1,had objected
ad br,1,had broken
rs ki,1,mrs killigrew
ew gr,1,killigrew gracious
us go,1,gracious god
od ho,1,god how
we pr,1,we profaned
ly gi,1,heavenly gift
ch ob,1,each obscene
we wh,1,we why
hy we,1,why were
we hu,1,we hurried
gs sa,1,things says
me ju,1,me justly
em if,1,them if
my en,1,my enemy
my le,1,enemy let
im tr,1,him triumph
ph if,1,triumph if
ve gi,1,have given
im no,1,him no
al oc,1,personal occasion
be ot,1,be otherwise
ow ag,1,blow against
en bo,1,been boldly
up sy,1,up systematically
ch pu,1,which published
ry by,1,debauchery by
wn ca,1,own calculations
lf pr,1,himself prompt
id or,1,said order
en ne,1,often neglect
be om,1,be omitted
ys pl,1,majesty's pleasure
ny pl,1,any play
ur ut,1,your utmost
il gi,1,peril given
ad el,1,had elapsed
it du,1,credit due
ue fo,1,due for
ic se,1,artistic sense
ot pl,1,not plead
ed tw,1,developed twofold
sm be,1,chasm between
en ir,1,between irreligious
al ri,1,puritanical rigidity
ii hi,1,ii his
er ce,1,never ceased
ch fe,1,much feeling
be pi,1,be pitied
oo vi,1,too violent
rb of,1,curb of
by na,1,by nature
be al,1,be allowed
es ru,1,desires run
un aw,1,run away
ul pl,1,unlawful pleasures
fe ma,1,life made
sh es,1,english essayists
rt se,1,heart seems
to ru,1,to rush
in sy,1,in sympathy
ny ta,1,any tale
sm hi,1,criticism his
ue na,1,true natural
ct jo,1,instinct joined
nt es,1,excellent essay
ls ca,1,raphael's cartoons
ng oc,1,duelling occasioned
ac gi,1,isaac gives
lf si,1,half sister
ge pe,1,marriage perhaps
ke st,1,make steele's
gs so,1,writings so
ul pa,1,delightful paper
ll fr,1,hall from
mp be,1,camp before
ws if,1,follows if
ap of,1,heap of
my ut,1,army utterly
ey ce,1,they certainly
nk ch,1,monk charged
re ye,1,were yesterday
ho kn,1,who know
me if,1,same if
me ta,1,same taste
go th,1,go through
me ir,1,same irresistible
ch qu,1,which quickens
em ho,1,them hope
ie te,1,die ten
hs ra,1,deaths rather
rd sh,1,word should
be sp,1,be spoken
be mi,1,be mixed
ut tr,1,but truly
ly ep,1,truly epistolary
gg ha,1,pegg hartwell
ur it,1,favour it
el ex,1,novel experience
ek wi,1,week with
ew ha,1,new hand
rs ru,1,appears rude
od la,1,boyhood lasted
gh li,1,through life
de se,1,side seems
ew in,1,few intimate
ht ve,1,thought very
st ke,1,first kept
pt se,1,kept secret
il as,1,virgil as
ux tr,1,dux trojanus
to ne,1,to neas
no wh,1,no wherein
st ti,1,first time
am mu,1,am much
hy me,1,unworthy member
se ge,1,these gentlemen
nd sk,1,and skirmishes
re qu,1,were quiet
en gl,1,been glad
ff wi,1,off with
wn ba,1,drawn battle
be ne,1,be never
ty du,1,intrepidity during
